Topic: Allergy & intolerance

/cdsr/doi/10.1002/14651858.CD008263.pub3/full | Allergy & intolerance | Topical and systemic antifungal therapy for the symptomatic treatment of chronic rhinosinusitis | Peta‐Lee Sacks, Richard J Harvey, Janet Rimmer, Richard M Gallagher, Raymond Sacks | 2018-09-05

/cdsr/doi/10.1002/14651858.CD007958.pub2/full | Cancer | Angiogenesis‐inhibitors for metastatic thyroid cancer | Aihua Tan, Ning Xia, Feng Gao, Zengnan Mo, Yunfei Cao | 2010-03-17

/cdsr/doi/10.1002/14651858.CD006158.pub2/full | Cancer | Erythropoietin as an adjuvant treatment with (chemo) radiation therapy for head and neck cancer | Philippe Lambin, Bram LT Ramaekers, Ghislaine APG van Mastrigt, P Van den Ende, J de Jong, Dirk K M De Ruysscher, Madelon Pijls‐Johannesma | 2009-07-08

/cdsr/doi/10.1002/14651858.CD006988.pub2/full | Cancer | Radioiodine therapy for differentiated thyroid carcinoma with thyroglobulin positive and radioactive iodine negative metastases | Chao Ma, Anren Kuang, Jiawei Xie | 2009-01-21

/cdsr/doi/10.1002/14651858.CD004329.pub2/full | Cancer | Chemotherapy as an adjunct to radiotherapy in locally advanced nasopharyngeal carcinoma | Bertrand Baujat, Hélène Audry, Jean Bourhis, Anthony TC Chan, Haluk Onat, Daniel TT Chua, Dora LW Kwong, Muhyi Al‐Sarraf, Kwan‐Hwa Chi, Masato Hareyama, Singh F Leung, Kullathorn Thephamongkhol, Jean Pierre Pignon, MAC‐NPC Collaborative Group | 2006-10-18

/cdsr/doi/10.1002/14651858.CD006205.pub5/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancers: surgical treatment | Helen V Worthington, Vishal M Bulsara, Anne-Marie Glenny, Janet E Clarkson, David I Conway, Michaelina Macluskey | 2023-08-31

/cdsr/doi/10.1002/14651858.CD006386.pub4/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: chemotherapy | Ambika Parmar, Michaelina Macluskey, Niall Mc Goldrick, David I Conway, Anne-Marie Glenny, Janet E Clarkson, Helen V Worthington, Kelvin KW Chan | 2021-12-20

/cdsr/doi/10.1002/14651858.CD010885.pub5/full | Cancer | Different infusion durations for preventing platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2020-01-21

/cdsr/doi/10.1002/14651858.CD009219.pub5/full | Cancer | Medical interventions for the prevention of platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2019-05-07

/cdsr/doi/10.1002/14651858.CD012939.pub2/full | Cancer | De‐intensified adjuvant (chemo)radiotherapy versus standard adjuvant chemoradiotherapy post transoral minimally invasive surgery for resectable HPV‐positive oropharyngeal carcinoma | James Howard, Raghav C Dwivedi, Liam Masterson, Prasad Kothari, Harry Quon, F. Christopher Holsinger | 2018-12-14

/cdsr/doi/10.1002/14651858.CD010954.pub2/full | Cancer | Immunonutrition for patients undergoing surgery for head and neck cancer | Noah Howes, Charlotte Atkinson, Steven Thomas, Stephen J Lewis | 2018-08-30

/cdsr/doi/10.1002/14651858.CD010963.pub2/full | Cancer | Minimally invasive surgery versus radiotherapy/chemoradiotherapy for small‐volume primary oropharyngeal carcinoma | James Howard, Liam Masterson, Raghav C Dwivedi, Faruque Riffat, Richard Benson, Sarah Jefferies, Piyush Jani, James R Tysome, Chris Nutting | 2016-12-11

/cdsr/doi/10.1002/14651858.CD011112.pub2/full | Cancer | Therapeutic exercises for affecting post‐treatment swallowing in people treated for advanced‐stage head and neck cancers | Alison Perry, Siew Hwa Lee, Susan Cotton, Catriona Kennedy | 2016-08-26

/cdsr/doi/10.1002/14651858.CD010181.pub2/full | Cancer | Platinum‐induced hearing loss after treatment for childhood cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2016-08-03

/cdsr/doi/10.1002/14651858.CD010341.pub2/full | Cancer | Interventions for the treatment of oral and oropharyngeal cancers: targeted therapy and immunotherapy | Kelvin KW Chan, Anne‐Marie Glenny, Jo C Weldon, Susan Furness, Helen V Worthington, Helen Wakeford | 2015-12-01

/cdsr/doi/10.1002/14651858.CD008423.pub2/full | Cancer | Screening for nasopharyngeal cancer | Shujuan Yang, Siying Wu, Jing Zhou, Xiao Y Chen | 2015-11-06

/cdsr/doi/10.1002/14651858.CD002027.pub2/full | Cancer | Radiotherapy versus open surgery versus endolaryngeal surgery (with or without laser) for early laryngeal squamous cell cancer | Laura Warner, Jessal Chudasama, Charles G Kelly, Sean Loughran, Kenneth McKenzie, Richard Wight, Paola Dey | 2014-12-12

/cdsr/doi/10.1002/14651858.CD010271.pub2/full | Cancer | De‐escalation treatment protocols for human papillomavirus‐associated oropharyngeal squamous cell carcinoma | Liam Masterson, Daniel Moualed, Ajmal Masood, Raghav C Dwivedi, Richard Benson, Jane C Sterling, Kirsty M Rhodes, Holger Sudhoff, Piyush Jani, Peter Goon | 2014-02-15

/cdsr/doi/10.1002/14651858.CD009441.pub2/full | Cancer | Psychosocial interventions for patients with head and neck cancer | Cherith Semple, Kader Parahoo, Alyson Norman, Eilis McCaughan, Gerry Humphris, Moyra Mills | 2013-07-16

/cdsr/doi/10.1002/14651858.CD007904.pub3/full | Cancer | Enteral feeding methods for nutritional management in patients with head and neck cancers being treated with radiotherapy and/or chemotherapy | Brenda Nugent, Sian Lewis, Joe M O'Sullivan | 2013-01-31

/cdsr/doi/10.1002/14651858.CD008693.pub2/full | Cancer | Exercise interventions for shoulder dysfunction in patients treated for head and neck cancer | Alan PV Carvalho, Flávia MR Vital, Bernardo GO Soares | 2012-04-18

/cdsr/doi/10.1002/14651858.CD002026.pub2/full | Cancer | Hyperfractionated or accelerated radiotherapy for head and neck cancer | Bertrand Baujat, Jean Bourhis, Pierre Blanchard, Jens Overgaard, Kian K Ang, Michelle Saunders, Aurélie Le Maître, Jacques Bernier, Jean Claude Horiot, Emilie Maillard, Thomas F Pajak, Michael G Poulsen, Abderrahmane Bourredjem, Brian O'Sullivan, Werner Dobrowsky, Hliniak Andrzej, Krzystof Skladowski, John H Hay, Luiz HJ Pinto, Karen K Fu, Carlo Fallai, Richard Sylvester, Jean Pierre Pignon, MARCH Collaborative Group | 2010-12-08

/cdsr/doi/10.1002/14651858.CD006387.pub2/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: radiotherapy | Anne‐Marie Glenny, Susan Furness, Helen V Worthington, David I Conway, Richard Oliver, Jan E Clarkson, Michaelina Macluskey, Sue Pavitt, Kelvin KW Chan, Paul Brocklehurst, The CSROC Expert Panel | 2010-12-08

/cdsr/doi/10.1002/14651858.CD008302.pub2/full | Cancer | Recombinant human thyrotropin (rhTSH) aided radioiodine treatment for residual or metastatic differentiated thyroid cancer | Chao Ma, Jiawei Xie, Wanxia Liu, Guoming Wang, Shuyao Zuo, Xufu Wang, Fengyu Wu | 2010-11-10

/cdsr/doi/10.1002/14651858.CD007958.pub2/full | Cancer | Angiogenesis‐inhibitors for metastatic thyroid cancer | Aihua Tan, Ning Xia, Feng Gao, Zengnan Mo, Yunfei Cao | 2010-03-17

/cdsr/doi/10.1002/14651858.CD006158.pub2/full | Cancer | Erythropoietin as an adjuvant treatment with (chemo) radiation therapy for head and neck cancer | Philippe Lambin, Bram LT Ramaekers, Ghislaine APG van Mastrigt, P Van den Ende, J de Jong, Dirk K M De Ruysscher, Madelon Pijls‐Johannesma | 2009-07-08

/cdsr/doi/10.1002/14651858.CD006988.pub2/full | Cancer | Radioiodine therapy for differentiated thyroid carcinoma with thyroglobulin positive and radioactive iodine negative metastases | Chao Ma, Anren Kuang, Jiawei Xie | 2009-01-21

/cdsr/doi/10.1002/14651858.CD004329.pub2/full | Cancer | Chemotherapy as an adjunct to radiotherapy in locally advanced nasopharyngeal carcinoma | Bertrand Baujat, Hélène Audry, Jean Bourhis, Anthony TC Chan, Haluk Onat, Daniel TT Chua, Dora LW Kwong, Muhyi Al‐Sarraf, Kwan‐Hwa Chi, Masato Hareyama, Singh F Leung, Kullathorn Thephamongkhol, Jean Pierre Pignon, MAC‐NPC Collaborative Group | 2006-10-18

/cdsr/doi/10.1002/14651858.CD006205.pub5/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancers: surgical treatment | Helen V Worthington, Vishal M Bulsara, Anne-Marie Glenny, Janet E Clarkson, David I Conway, Michaelina Macluskey | 2023-08-31

/cdsr/doi/10.1002/14651858.CD006386.pub4/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: chemotherapy | Ambika Parmar, Michaelina Macluskey, Niall Mc Goldrick, David I Conway, Anne-Marie Glenny, Janet E Clarkson, Helen V Worthington, Kelvin KW Chan | 2021-12-20

/cdsr/doi/10.1002/14651858.CD010885.pub5/full | Cancer | Different infusion durations for preventing platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2020-01-21

/cdsr/doi/10.1002/14651858.CD009219.pub5/full | Cancer | Medical interventions for the prevention of platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2019-05-07

/cdsr/doi/10.1002/14651858.CD012939.pub2/full | Cancer | De‐intensified adjuvant (chemo)radiotherapy versus standard adjuvant chemoradiotherapy post transoral minimally invasive surgery for resectable HPV‐positive oropharyngeal carcinoma | James Howard, Raghav C Dwivedi, Liam Masterson, Prasad Kothari, Harry Quon, F. Christopher Holsinger | 2018-12-14

/cdsr/doi/10.1002/14651858.CD010954.pub2/full | Cancer | Immunonutrition for patients undergoing surgery for head and neck cancer | Noah Howes, Charlotte Atkinson, Steven Thomas, Stephen J Lewis | 2018-08-30

/cdsr/doi/10.1002/14651858.CD010963.pub2/full | Cancer | Minimally invasive surgery versus radiotherapy/chemoradiotherapy for small‐volume primary oropharyngeal carcinoma | James Howard, Liam Masterson, Raghav C Dwivedi, Faruque Riffat, Richard Benson, Sarah Jefferies, Piyush Jani, James R Tysome, Chris Nutting | 2016-12-11

/cdsr/doi/10.1002/14651858.CD011112.pub2/full | Cancer | Therapeutic exercises for affecting post‐treatment swallowing in people treated for advanced‐stage head and neck cancers | Alison Perry, Siew Hwa Lee, Susan Cotton, Catriona Kennedy | 2016-08-26

/cdsr/doi/10.1002/14651858.CD010181.pub2/full | Cancer | Platinum‐induced hearing loss after treatment for childhood cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2016-08-03

/cdsr/doi/10.1002/14651858.CD010341.pub2/full | Cancer | Interventions for the treatment of oral and oropharyngeal cancers: targeted therapy and immunotherapy | Kelvin KW Chan, Anne‐Marie Glenny, Jo C Weldon, Susan Furness, Helen V Worthington, Helen Wakeford | 2015-12-01

/cdsr/doi/10.1002/14651858.CD008423.pub2/full | Cancer | Screening for nasopharyngeal cancer | Shujuan Yang, Siying Wu, Jing Zhou, Xiao Y Chen | 2015-11-06

/cdsr/doi/10.1002/14651858.CD002027.pub2/full | Cancer | Radiotherapy versus open surgery versus endolaryngeal surgery (with or without laser) for early laryngeal squamous cell cancer | Laura Warner, Jessal Chudasama, Charles G Kelly, Sean Loughran, Kenneth McKenzie, Richard Wight, Paola Dey | 2014-12-12

/cdsr/doi/10.1002/14651858.CD010271.pub2/full | Cancer | De‐escalation treatment protocols for human papillomavirus‐associated oropharyngeal squamous cell carcinoma | Liam Masterson, Daniel Moualed, Ajmal Masood, Raghav C Dwivedi, Richard Benson, Jane C Sterling, Kirsty M Rhodes, Holger Sudhoff, Piyush Jani, Peter Goon | 2014-02-15

/cdsr/doi/10.1002/14651858.CD009441.pub2/full | Cancer | Psychosocial interventions for patients with head and neck cancer | Cherith Semple, Kader Parahoo, Alyson Norman, Eilis McCaughan, Gerry Humphris, Moyra Mills | 2013-07-16

/cdsr/doi/10.1002/14651858.CD007904.pub3/full | Cancer | Enteral feeding methods for nutritional management in patients with head and neck cancers being treated with radiotherapy and/or chemotherapy | Brenda Nugent, Sian Lewis, Joe M O'Sullivan | 2013-01-31

/cdsr/doi/10.1002/14651858.CD008693.pub2/full | Cancer | Exercise interventions for shoulder dysfunction in patients treated for head and neck cancer | Alan PV Carvalho, Flávia MR Vital, Bernardo GO Soares | 2012-04-18

/cdsr/doi/10.1002/14651858.CD002026.pub2/full | Cancer | Hyperfractionated or accelerated radiotherapy for head and neck cancer | Bertrand Baujat, Jean Bourhis, Pierre Blanchard, Jens Overgaard, Kian K Ang, Michelle Saunders, Aurélie Le Maître, Jacques Bernier, Jean Claude Horiot, Emilie Maillard, Thomas F Pajak, Michael G Poulsen, Abderrahmane Bourredjem, Brian O'Sullivan, Werner Dobrowsky, Hliniak Andrzej, Krzystof Skladowski, John H Hay, Luiz HJ Pinto, Karen K Fu, Carlo Fallai, Richard Sylvester, Jean Pierre Pignon, MARCH Collaborative Group | 2010-12-08

/cdsr/doi/10.1002/14651858.CD006387.pub2/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: radiotherapy | Anne‐Marie Glenny, Susan Furness, Helen V Worthington, David I Conway, Richard Oliver, Jan E Clarkson, Michaelina Macluskey, Sue Pavitt, Kelvin KW Chan, Paul Brocklehurst, The CSROC Expert Panel | 2010-12-08

/cdsr/doi/10.1002/14651858.CD008302.pub2/full | Cancer | Recombinant human thyrotropin (rhTSH) aided radioiodine treatment for residual or metastatic differentiated thyroid cancer | Chao Ma, Jiawei Xie, Wanxia Liu, Guoming Wang, Shuyao Zuo, Xufu Wang, Fengyu Wu | 2010-11-10

/cdsr/doi/10.1002/14651858.CD007958.pub2/full | Cancer | Angiogenesis‐inhibitors for metastatic thyroid cancer | Aihua Tan, Ning Xia, Feng Gao, Zengnan Mo, Yunfei Cao | 2010-03-17

/cdsr/doi/10.1002/14651858.CD006158.pub2/full | Cancer | Erythropoietin as an adjuvant treatment with (chemo) radiation therapy for head and neck cancer | Philippe Lambin, Bram LT Ramaekers, Ghislaine APG van Mastrigt, P Van den Ende, J de Jong, Dirk K M De Ruysscher, Madelon Pijls‐Johannesma | 2009-07-08

/cdsr/doi/10.1002/14651858.CD006988.pub2/full | Cancer | Radioiodine therapy for differentiated thyroid carcinoma with thyroglobulin positive and radioactive iodine negative metastases | Chao Ma, Anren Kuang, Jiawei Xie | 2009-01-21

/cdsr/doi/10.1002/14651858.CD004329.pub2/full | Cancer | Chemotherapy as an adjunct to radiotherapy in locally advanced nasopharyngeal carcinoma | Bertrand Baujat, Hélène Audry, Jean Bourhis, Anthony TC Chan, Haluk Onat, Daniel TT Chua, Dora LW Kwong, Muhyi Al‐Sarraf, Kwan‐Hwa Chi, Masato Hareyama, Singh F Leung, Kullathorn Thephamongkhol, Jean Pierre Pignon, MAC‐NPC Collaborative Group | 2006-10-18

/cdsr/doi/10.1002/14651858.CD006205.pub5/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancers: surgical treatment | Helen V Worthington, Vishal M Bulsara, Anne-Marie Glenny, Janet E Clarkson, David I Conway, Michaelina Macluskey | 2023-08-31

/cdsr/doi/10.1002/14651858.CD006386.pub4/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: chemotherapy | Ambika Parmar, Michaelina Macluskey, Niall Mc Goldrick, David I Conway, Anne-Marie Glenny, Janet E Clarkson, Helen V Worthington, Kelvin KW Chan | 2021-12-20

/cdsr/doi/10.1002/14651858.CD010885.pub5/full | Cancer | Different infusion durations for preventing platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2020-01-21

/cdsr/doi/10.1002/14651858.CD009219.pub5/full | Cancer | Medical interventions for the prevention of platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2019-05-07

/cdsr/doi/10.1002/14651858.CD012939.pub2/full | Cancer | De‐intensified adjuvant (chemo)radiotherapy versus standard adjuvant chemoradiotherapy post transoral minimally invasive surgery for resectable HPV‐positive oropharyngeal carcinoma | James Howard, Raghav C Dwivedi, Liam Masterson, Prasad Kothari, Harry Quon, F. Christopher Holsinger | 2018-12-14

/cdsr/doi/10.1002/14651858.CD010954.pub2/full | Cancer | Immunonutrition for patients undergoing surgery for head and neck cancer | Noah Howes, Charlotte Atkinson, Steven Thomas, Stephen J Lewis | 2018-08-30

/cdsr/doi/10.1002/14651858.CD010963.pub2/full | Cancer | Minimally invasive surgery versus radiotherapy/chemoradiotherapy for small‐volume primary oropharyngeal carcinoma | James Howard, Liam Masterson, Raghav C Dwivedi, Faruque Riffat, Richard Benson, Sarah Jefferies, Piyush Jani, James R Tysome, Chris Nutting | 2016-12-11

/cdsr/doi/10.1002/14651858.CD011112.pub2/full | Cancer | Therapeutic exercises for affecting post‐treatment swallowing in people treated for advanced‐stage head and neck cancers | Alison Perry, Siew Hwa Lee, Susan Cotton, Catriona Kennedy | 2016-08-26

/cdsr/doi/10.1002/14651858.CD010181.pub2/full | Cancer | Platinum‐induced hearing loss after treatment for childhood cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2016-08-03

/cdsr/doi/10.1002/14651858.CD010341.pub2/full | Cancer | Interventions for the treatment of oral and oropharyngeal cancers: targeted therapy and immunotherapy | Kelvin KW Chan, Anne‐Marie Glenny, Jo C Weldon, Susan Furness, Helen V Worthington, Helen Wakeford | 2015-12-01

/cdsr/doi/10.1002/14651858.CD008423.pub2/full | Cancer | Screening for nasopharyngeal cancer | Shujuan Yang, Siying Wu, Jing Zhou, Xiao Y Chen | 2015-11-06

/cdsr/doi/10.1002/14651858.CD002027.pub2/full | Cancer | Radiotherapy versus open surgery versus endolaryngeal surgery (with or without laser) for early laryngeal squamous cell cancer | Laura Warner, Jessal Chudasama, Charles G Kelly, Sean Loughran, Kenneth McKenzie, Richard Wight, Paola Dey | 2014-12-12

/cdsr/doi/10.1002/14651858.CD010271.pub2/full | Cancer | De‐escalation treatment protocols for human papillomavirus‐associated oropharyngeal squamous cell carcinoma | Liam Masterson, Daniel Moualed, Ajmal Masood, Raghav C Dwivedi, Richard Benson, Jane C Sterling, Kirsty M Rhodes, Holger Sudhoff, Piyush Jani, Peter Goon | 2014-02-15

/cdsr/doi/10.1002/14651858.CD009441.pub2/full | Cancer | Psychosocial interventions for patients with head and neck cancer | Cherith Semple, Kader Parahoo, Alyson Norman, Eilis McCaughan, Gerry Humphris, Moyra Mills | 2013-07-16

/cdsr/doi/10.1002/14651858.CD007904.pub3/full | Cancer | Enteral feeding methods for nutritional management in patients with head and neck cancers being treated with radiotherapy and/or chemotherapy | Brenda Nugent, Sian Lewis, Joe M O'Sullivan | 2013-01-31

/cdsr/doi/10.1002/14651858.CD008693.pub2/full | Cancer | Exercise interventions for shoulder dysfunction in patients treated for head and neck cancer | Alan PV Carvalho, Flávia MR Vital, Bernardo GO Soares | 2012-04-18

/cdsr/doi/10.1002/14651858.CD002026.pub2/full | Cancer | Hyperfractionated or accelerated radiotherapy for head and neck cancer | Bertrand Baujat, Jean Bourhis, Pierre Blanchard, Jens Overgaard, Kian K Ang, Michelle Saunders, Aurélie Le Maître, Jacques Bernier, Jean Claude Horiot, Emilie Maillard, Thomas F Pajak, Michael G Poulsen, Abderrahmane Bourredjem, Brian O'Sullivan, Werner Dobrowsky, Hliniak Andrzej, Krzystof Skladowski, John H Hay, Luiz HJ Pinto, Karen K Fu, Carlo Fallai, Richard Sylvester, Jean Pierre Pignon, MARCH Collaborative Group | 2010-12-08

/cdsr/doi/10.1002/14651858.CD006387.pub2/full | Cancer | Interventions for the treatment of oral cavity and oropharyngeal cancer: radiotherapy | Anne‐Marie Glenny, Susan Furness, Helen V Worthington, David I Conway, Richard Oliver, Jan E Clarkson, Michaelina Macluskey, Sue Pavitt, Kelvin KW Chan, Paul Brocklehurst, The CSROC Expert Panel | 2010-12-08

/cdsr/doi/10.1002/14651858.CD008302.pub2/full | Cancer | Recombinant human thyrotropin (rhTSH) aided radioiodine treatment for residual or metastatic differentiated thyroid cancer | Chao Ma, Jiawei Xie, Wanxia Liu, Guoming Wang, Shuyao Zuo, Xufu Wang, Fengyu Wu | 2010-11-10

/cdsr/doi/10.1002/14651858.CD007958.pub2/full | Cancer | Angiogenesis‐inhibitors for metastatic thyroid cancer | Aihua Tan, Ning Xia, Feng Gao, Zengnan Mo, Yunfei Cao | 2010-03-17

/cdsr/doi/10.1002/14651858.CD006158.pub2/full | Cancer | Erythropoietin as an adjuvant treatment with (chemo) radiation therapy for head and neck cancer | Philippe Lambin, Bram LT Ramaekers, Ghislaine APG van Mastrigt, P Van den Ende, J de Jong, Dirk K M De Ruysscher, Madelon Pijls‐Johannesma | 2009-07-08

/cdsr/doi/10.1002/14651858.CD006988.pub2/full | Cancer | Radioiodine therapy for differentiated thyroid carcinoma with thyroglobulin positive and radioactive iodine negative metastases | Chao Ma, Anren Kuang, Jiawei Xie | 2009-01-21

/cdsr/doi/10.1002/14651858.CD004329.pub2/full | Cancer | Chemotherapy as an adjunct to radiotherapy in locally advanced nasopharyngeal carcinoma | Bertrand Baujat, Hélène Audry, Jean Bourhis, Anthony TC Chan, Haluk Onat, Daniel TT Chua, Dora LW Kwong, Muhyi Al‐Sarraf, Kwan‐Hwa Chi, Masato Hareyama, Singh F Leung, Kullathorn Thephamongkhol, Jean Pierre Pignon, MAC‐NPC Collaborative Group | 2006-10-18

Topic: Child health

/cdsr/doi/10.1002/14651858.CD015255.pub2/full | Child health | Topical and oral steroids for otitis media with effusion (OME) in children | Caroline A Mulvaney, Kevin Galbraith, Katie E Webster, Mridul Rana, Rachel Connolly, Ben Tudor-Green, Tal Marom, Mat Daniel, Roderick P Venekamp, Anne GM Schilder, Samuel MacKeith | 2023-12-13

/cdsr/doi/10.1002/14651858.CD004406.pub6/full | Child health | Different antibiotic treatments for group A streptococcal pharyngitis | Katarina Hedin, Sarah Thorning, Mieke L van Driel | 2023-11-15

/cdsr/doi/10.1002/14651858.CD015215.pub2/full | Child health | Ventilation tubes (grommets) for otitis media with effusion (OME) in children | Samuel MacKeith, Caroline A Mulvaney, Kevin Galbraith, Katie E Webster, Rachel Connolly, Aye Paing, Tal Marom, Mat Daniel, Roderick P Venekamp, Maroeska M Rovers, Anne GM Schilder | 2023-11-15

/cdsr/doi/10.1002/14651858.CD000219.pub5/full | Child health | Antibiotics for acute otitis media in children | Roderick P Venekamp, Sharon L Sanders, Paul P Glasziou, Maroeska M Rovers | 2023-11-15

/cdsr/doi/10.1002/14651858.CD011534.pub3/full | Child health | Paracetamol (acetaminophen) or non‐steroidal anti‐inflammatory drugs, alone or combined, for pain relief in acute otitis media in children | Joline L.H. de Sévaux, Roger AMJ Damoiseaux, Alma C van de Pol, Vittoria Lutje, Alastair D Hay, Paul Little, Anne GM Schilder, Roderick P Venekamp | 2023-08-18

/cdsr/doi/10.1002/14651858.CD001955.pub5/full | Child health | Glucocorticoids for croup in children | Alex Aregbesola, Clara M Tam, Asha Kothari, Me-Linh Le, Mirna Ragheb, Terry P Klassen | 2023-01-10

/cdsr/doi/10.1002/14651858.CD002190.pub6/full | Child health | Vaccines for the common cold | Camila Montesinos-Guevara, Diana Buitrago-Garcia, Maria L Felix, Claudia V Guerra, Ricardo Hidalgo, Maria José Martinez-Zapata, Daniel Simancas-Racines | 2022-12-14

/cdsr/doi/10.1002/14651858.CD004976.pub4/full | Child health | Oral antihistamine‐decongestant‐analgesic combinations for the common cold | An IM De Sutter, Lars Eriksson, Mieke L van Driel | 2022-01-21

/cdsr/doi/10.1002/14651858.CD000023.pub5/full | Child health | Antibiotics for treatment of sore throat in children and adults | Anneliese Spinks, Paul P Glasziou, Chris B Del Mar | 2021-12-09

/cdsr/doi/10.1002/14651858.CD006822.pub6/full | Child health | Heliox for croup in children | Irene Moraa, Nancy Sturman, Treasure M McGuire, Mieke L van Driel | 2021-08-16

/cdsr/doi/10.1002/14651858.CD009289.pub2/full | Child health | Topical azole treatments for otomycosis | Ambrose Lee, James R Tysome, Shakeel R Saeed | 2021-05-25

/cdsr/doi/10.1002/14651858.CD013053.pub2/full | Child health | Topical versus systemic antibiotics for chronic suppurative otitis media | Lee-Yee Chong, Karen Head, Katie E Webster, Jessica Daw, Peter Richmond, Tom Snelling, Mahmood F Bhutta, Anne GM Schilder, Martin J Burton, Christopher G Brennan-Jones | 2021-02-09

/cdsr/doi/10.1002/14651858.CD013052.pub2/full | Child health | Systemic antibiotics for chronic suppurative otitis media | Lee-Yee Chong, Karen Head, Katie E Webster, Jessica Daw, Peter Richmond, Tom Snelling, Mahmood F Bhutta, Anne GM Schilder, Martin J Burton, Christopher G Brennan-Jones | 2021-02-04

/cdsr/doi/10.1002/14651858.CD001480.pub6/full | Child health | Pneumococcal conjugate vaccines for preventing acute otitis media in children | Joline LH de Sévaux, Roderick P Venekamp, Vittoria Lutje, Eelko Hak, Anne GM Schilder, Elisabeth AM Sanders, Roger AMJ Damoiseaux | 2020-11-24

/cdsr/doi/10.1002/14651858.CD013057.pub2/full | Child health | Aural toilet (ear cleaning) for chronic suppurative otitis media | Mahmood F Bhutta, Karen Head, Lee-Yee Chong, Jessica Daw, Anne GM Schilder, Martin J Burton, Christopher G Brennan-Jones | 2020-09-14

/cdsr/doi/10.1002/14651858.CD008268.pub3/full | Child health | Corticosteroids as standalone or add‐on treatment for sore throat | Simone de Cassan, Matthew J Thompson, Rafael Perera, Paul P Glasziou, Chris B Del Mar, Carl J Heneghan, Gail Hayward | 2020-05-01

/cdsr/doi/10.1002/14651858.CD010885.pub5/full | Child health | Different infusion durations for preventing platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2020-01-21

/cdsr/doi/10.1002/14651858.CD013055.pub2/full | Child health | Topical antiseptics for chronic suppurative otitis media | Karen Head, Lee‐Yee Chong, Mahmood F Bhutta, Peter S Morris, Shyan Vijayasekaran, Martin J Burton, Anne GM Schilder, Christopher G Brennan‐Jones | 2020-01-06

/cdsr/doi/10.1002/14651858.CD013056.pub2/full | Child health | Antibiotics versus topical antiseptics for chronic suppurative otitis media | Karen Head, Lee-Yee Chong, Mahmood F Bhutta, Peter S Morris, Shyan Vijayasekaran, Martin J Burton, Anne GM Schilder, Christopher G Brennan-Jones | 2020-01-05

/cdsr/doi/10.1002/14651858.CD013051.pub2/full | Child health | Topical antibiotics for chronic suppurative otitis media | Christopher G Brennan‐Jones, Karen Head, Lee‐Yee Chong, Martin J Burton, Anne GM Schilder, Mahmood F Bhutta | 2020-01-02

/cdsr/doi/10.1002/14651858.CD008669.pub3/full | Child health | Tonsillectomy for periodic fever, aphthous stomatitis, pharyngitis and cervical adenitis syndrome (PFAPA) | Martin J Burton, Andrew J Pollard, James D Ramsden, Lee‐Yee Chong, Roderick P Venekamp | 2019-12-30

/cdsr/doi/10.1002/14651858.CD010592.pub2/full | Child health | Intranasal corticosteroids for non‐allergic rhinitis | Christine Segboer, Artur Gevorgyan, Klementina Avdeeva, Supinda Chusakul, Jesada Kanjanaumporn, Songklot Aeumjaturapat, Laurens F Reeskamp, Kornkiat Snidvongs, Wytske Fokkens | 2019-11-02

/cdsr/doi/10.1002/14651858.CD012941.pub2/full | Child health | Probiotics for preventing acute otitis media in children | Anna M Scott, Justin Clark, Blair Julien, Farhana Islam, Kristian Roos, Keith Grimwood, Paul Little, Chris B Del Mar | 2019-06-18

/cdsr/doi/10.1002/14651858.CD009219.pub5/full | Child health | Medical interventions for the prevention of platinum‐induced hearing loss in children with cancer | Jorrit W van As, Henk van den Berg, Elvira C van Dalen | 2019-05-07

